Student ID,student_name,gender,grade,school_name,reading_score,math_score
14400,Richard Ritter,M,11th,Wilson High School,93,91
14432,Laura Herman,F,11th,Wilson High School,93,68
14445,Erica Schaefer,F,11th,Wilson High School,93,86
14455,Steven Logan,M,11th,Wilson High School,93,86
14485,Joshua Brown,M,11th,Wilson High School,93,81
14487,Michael Bradley,M,12th,Wilson High School,93,91
14616,Christopher Houston,M,11th,Wilson High School,93,92
14620,Rhonda Nelson,F,9th,Wilson High School,93,99
14685,Charles Diaz,M,9th,Wilson High School,93,74
14686,Tina Malone,F,9th,Wilson High School,93,96
14689,Jeffery Chambers,M,11th,Wilson High School,93,71
14756,Heather Stewart,F,9th,Wilson High School,93,84
14759,Maria Gibbs,F,11th,Wilson High School,93,85
14820,Angela Fields,F,11th,Wilson High School,93,90
14831,Matthew Kline,M,11th,Wilson High School,93,77
14885,Steven Watts,M,10th,Wilson High School,93,94
14921,Angela Cherry,F,12th,Wilson High School,93,70
14928,Jeffrey Mueller,M,9th,Wilson High School,93,81
14969,Kimberly Mercado,F,9th,Wilson High School,93,97
14978,Brandon Gomez,M,11th,Wilson High School,93,97
14985,Michael Bridges,M,10th,Wilson High School,93,88
15002,Jennifer Palmer,F,9th,Wilson High School,93,76
15097,Kelsey Fletcher,F,9th,Wilson High School,93,99
15235,Scott Mcdonald,M,10th,Wilson High School,93,87
15266,Angela Davenport,F,10th,Wilson High School,93,83
15322,Ryan Cruz,M,12th,Wilson High School,93,81
15329,Shirley Schmidt,F,9th,Wilson High School,93,84
15353,Felicia Williams,F,11th,Wilson High School,93,91
15409,Scott Gallagher,M,11th,Wilson High School,93,89
15455,Brian Lee,M,9th,Wilson High School,93,69
15557,Taylor Suarez,M,10th,Wilson High School,93,95
15560,Charles Henderson,M,9th,Wilson High School,93,79
15592,Robin Mccoy,F,12th,Wilson High School,93,97
15595,Sharon Nolan,F,10th,Wilson High School,93,81
15632,Nicolas Moore,M,9th,Wilson High School,93,81
15642,Stacey Richmond,F,11th,Wilson High School,93,83
15647,Mrs. Brooke Rodgers,F,12th,Wilson High School,93,81
15656,Sharon White,F,10th,Wilson High School,93,68
15658,John Medina,M,12th,Wilson High School,93,80
15677,Justin James,M,9th,Wilson High School,93,88
15680,Terry James,M,11th,Wilson High School,93,74
15715,Donald Roth,M,10th,Wilson High School,93,75
15716,Hayley Arnold,F,12th,Wilson High School,93,86
15718,Tiffany Coleman,F,9th,Wilson High School,93,84
15730,Shaun Pierce,M,9th,Wilson High School,93,88
15771,Zachary Scott,M,10th,Wilson High School,93,86
15773,Eric Henry,M,12th,Wilson High School,93,88
15816,Amanda Neal,F,11th,Wilson High School,93,75
15966,Matthew Murphy,M,11th,Wilson High School,93,80
15972,Tracy Haas,M,10th,Wilson High School,93,69
15979,Jeffrey Davis,M,11th,Wilson High School,93,73
15982,Angela Watson,F,9th,Wilson High School,93,91
16010,Hailey Scott,F,10th,Wilson High School,93,96
16037,Benjamin Mcgee,M,9th,Cabrera High School,93,81
16082,Shannon Ortiz MD,F,12th,Cabrera High School,93,94
16093,Bonnie Miller,F,12th,Cabrera High School,93,74
16108,Michael Kelley,M,12th,Cabrera High School,93,87
16147,Crystal Wood,F,12th,Cabrera High School,93,92
16158,Kelsey Perry,F,9th,Cabrera High School,93,83
16179,Shawn Rodriguez,M,9th,Cabrera High School,93,84
16199,Janet Lewis,F,9th,Cabrera High School,93,76
16223,David Gilbert,M,11th,Cabrera High School,93,92
16241,Louis Flowers,M,10th,Cabrera High School,93,77
16274,Martin Jacobs,M,10th,Cabrera High School,93,72
16277,Patrick Owens,M,10th,Cabrera High School,93,74
16344,David Fisher,M,11th,Cabrera High School,93,78
16364,Frank Dyer,M,9th,Cabrera High School,93,84
16377,Cameron Fletcher,M,11th,Cabrera High School,93,85
16423,Alan Chan,M,12th,Cabrera High School,93,96
16452,Karl Brown,M,12th,Cabrera High School,93,78
16539,Sabrina Johnston,F,11th,Cabrera High School,93,77
16547,Jonathan King,M,10th,Cabrera High School,93,75
16596,Roger Clark,M,10th,Cabrera High School,93,93
16633,Miss Jennifer Moore,F,9th,Cabrera High School,93,86
16686,Laura Horton,F,11th,Cabrera High School,93,88
16710,Jason Thomas,M,12th,Cabrera High School,93,84
16715,Emily Wagner,F,10th,Cabrera High School,93,73
16719,Matthew Henderson,M,11th,Cabrera High School,93,69
16725,Laura Meza,F,11th,Cabrera High School,93,97
16733,Mark Church,M,11th,Cabrera High School,93,91
16769,Cody Duffy,M,10th,Cabrera High School,93,91
16789,Kevin Huynh,M,11th,Cabrera High School,93,76
16844,Alexandra Giles,F,12th,Cabrera High School,93,91
16884,Christian Young,M,11th,Cabrera High School,93,74
16975,Jessica Kramer,F,12th,Cabrera High School,93,76
16981,William Williams,M,9th,Cabrera High School,93,70
17007,Timothy Jackson,M,9th,Cabrera High School,93,96
17036,Nicholas Clark,M,11th,Cabrera High School,93,84
17058,Jeremiah Hayes,M,10th,Cabrera High School,93,77
17099,Lindsey Hernandez,F,10th,Cabrera High School,93,85
17100,Joshua Jimenez,M,11th,Cabrera High School,93,75
17106,Adam Freeman,M,12th,Cabrera High School,93,73
17198,Zachary Fisher,M,9th,Cabrera High School,93,70
17211,Sean Phillips,M,9th,Cabrera High School,93,70
17234,Eugene Ross,M,9th,Cabrera High School,93,70
17235,Ryan Allen,M,9th,Cabrera High School,93,82
17259,Alexandra Ramirez,F,10th,Cabrera High School,93,93
17277,John Jones,M,10th,Cabrera High School,93,87
17292,Cory Martin,M,10th,Cabrera High School,93,94
17295,Shaun Powell,M,11th,Cabrera High School,93,72
17345,Amber Mann,F,11th,Cabrera High School,93,94
17356,Steven Ward,M,12th,Cabrera High School,93,74
17369,Heather Castro,F,12th,Cabrera High School,93,97
17397,Anthony Smith,M,10th,Cabrera High School,93,80
17400,Mark Kelly,M,9th,Cabrera High School,93,79
17415,Amy Hill,F,9th,Cabrera High School,93,72
17434,Maria Liu,F,10th,Cabrera High School,93,89
17451,Jodi Salinas,F,9th,Cabrera High School,93,85
17472,Thomas Weber,M,10th,Cabrera High School,93,78
17503,Sharon Davis,F,11th,Cabrera High School,93,93
17511,Courtney Rojas,F,10th,Cabrera High School,93,71
17546,Stanley Hernandez,M,9th,Cabrera High School,93,88
17604,Stephen Freeman,M,10th,Cabrera High School,93,78
17635,Eric Santos,M,11th,Cabrera High School,93,74
17655,Shane Sanchez,M,12th,Cabrera High School,93,71
17698,Connie Davidson,F,12th,Cabrera High School,93,77
17723,Maurice Conner,M,9th,Cabrera High School,93,81
17732,Katrina Robinson,F,11th,Cabrera High School,93,90
17748,Patricia Burton,F,9th,Cabrera High School,93,84
17774,Paul Ayers,M,12th,Cabrera High School,93,85
17776,Richard Rodriguez,M,11th,Cabrera High School,93,93
17818,Grace Willis,F,9th,Cabrera High School,93,71
17823,Karen Larson,F,10th,Cabrera High School,93,73
17829,Alyssa Johnston,F,11th,Cabrera High School,93,78
17879,Lori Lambert,F,11th,Bailey High School,93,80
17888,Jeffrey Sherman,M,12th,Bailey High School,93,57
17908,Jessica Russell,F,12th,Bailey High School,93,84
17910,Caitlin Blake,F,10th,Bailey High School,93,89
17917,Johnny Rogers,M,10th,Bailey High School,93,85
17939,Anthony Ford,M,9th,Bailey High School,93,73
17950,Christopher Hooper,M,12th,Bailey High School,93,95
17967,Jacqueline Shea,F,9th,Bailey High School,93,78
17987,Kevin Huffman,M,12th,Bailey High School,93,99
17996,Kylie Moore,F,11th,Bailey High School,93,65
18017,Robert Williams,M,11th,Bailey High School,93,63
18025,Ebony Alexander,F,12th,Bailey High School,93,87
18106,Jerry Martin,M,11th,Bailey High School,93,79
18111,Anthony Foster,M,10th,Bailey High School,93,82
18146,Jacqueline Rivera,F,11th,Bailey High School,93,66
18179,Benjamin Gonzalez,M,10th,Bailey High School,93,59
18230,Tracey Benson,F,9th,Bailey High School,93,65
18247,Logan Boone,M,11th,Bailey High School,93,59
18256,Matthew Carter,M,9th,Bailey High School,93,77
18279,Aaron Evans,M,12th,Bailey High School,93,76
18448,Ricardo Vazquez,M,9th,Bailey High School,93,69
18449,Melissa Brown,F,12th,Bailey High School,93,85
18456,Juan White,M,10th,Bailey High School,93,86
18458,Cassandra Fowler,F,12th,Bailey High School,93,64
18470,Thomas Marshall,M,9th,Bailey High School,93,73
18502,Benjamin Webster,M,11th,Bailey High School,93,96
18601,Angela White,F,10th,Bailey High School,93,98
18602,Jay Fischer,M,12th,Bailey High School,93,61
18675,Kiara Brewer,F,10th,Bailey High School,93,93
18676,David Flores,M,11th,Bailey High School,93,85
18691,Sharon Taylor,F,12th,Bailey High School,93,77
18733,Bruce Hopkins,M,12th,Bailey High School,93,55
18734,Michele Hanson,F,12th,Bailey High School,93,58
18791,Maria Brock,F,9th,Bailey High School,93,66
18847,Joshua Dorsey,M,10th,Bailey High School,93,57
18879,Rebecca Williams,F,12th,Bailey High School,93,97
18919,Stephen Thompson,M,11th,Bailey High School,93,75
18994,Nancy Mcclure,F,9th,Bailey High School,93,74
19051,Mr. Michael Dyer MD,M,11th,Bailey High School,93,72
19079,Jacob Aguilar,M,12th,Bailey High School,93,58
19096,Ricardo Mcguire,M,11th,Bailey High School,93,78
19197,Brett Erickson,M,9th,Bailey High School,93,77
19212,Vanessa Tucker,F,9th,Bailey High School,93,63
19245,Terry Clark,M,11th,Bailey High School,93,57
19265,Matthew Henderson,M,12th,Bailey High School,93,70
19311,John Vaughn,M,9th,Bailey High School,93,65
19340,Gina Vega,F,10th,Bailey High School,93,87
19347,Edward Smith,M,9th,Bailey High School,93,75
19393,Jerry Lee,M,11th,Bailey High School,93,76
19430,Jason Watson,M,11th,Bailey High School,93,62
19433,Mary Glover,F,10th,Bailey High School,93,86
19436,Thomas Thompson,M,11th,Bailey High School,93,61
19440,Philip Robinson,M,9th,Bailey High School,93,81
19494,Bradley Neal,M,10th,Bailey High School,93,67
19616,Madison Burns,F,9th,Bailey High School,93,89
19650,Erin Wilson,F,12th,Bailey High School,93,58
19751,Shannon Cruz,F,11th,Bailey High School,93,93
19820,Lee Johnson,M,11th,Bailey High School,93,84
19821,Richard Decker,M,9th,Bailey High School,93,59
19827,James Stone,M,10th,Bailey High School,93,99
19855,Christopher Hill,M,12th,Bailey High School,93,83
20011,Elizabeth Wood,F,12th,Bailey High School,93,68
20144,Jennifer Garcia,F,11th,Bailey High School,93,87
20217,Angela Small,F,11th,Bailey High School,93,78
20221,Kathleen Beltran,F,9th,Bailey High School,93,89
20255,Chad Bullock,M,11th,Bailey High School,93,76
20303,Patrick Turner,M,11th,Bailey High School,93,59
20347,Sheryl Miller,F,10th,Bailey High School,93,99
20371,Frances White,F,9th,Bailey High School,93,55
20380,Aaron Cook,M,10th,Bailey High School,93,67
20383,Laura Scott,F,10th,Bailey High School,93,78
20465,Stacey Rodriguez,F,11th,Bailey High School,93,66
20532,Todd Davis,M,9th,Bailey High School,93,75
20565,Randy Moreno,M,10th,Bailey High School,93,55
20589,Cameron Roman Jr.,M,9th,Bailey High School,93,95
20597,Michelle Michael,F,12th,Bailey High School,93,69
20644,Paul Silva,M,12th,Bailey High School,93,96
20646,Karina Calderon,F,9th,Bailey High School,93,72
20722,William Castillo,M,11th,Bailey High School,93,62
20728,Michael Ward,M,12th,Bailey High School,93,68
20802,Karen Brandt,F,11th,Bailey High School,93,79
20876,Carl Baker,M,10th,Bailey High School,93,85
20945,Tyler Huang,M,11th,Bailey High School,93,99
21058,Helen Johnson,F,11th,Bailey High School,93,95
21108,Matthew Whitaker,M,10th,Bailey High School,93,59
21132,James Sanchez,M,9th,Bailey High School,93,98
21153,John Patel,M,12th,Bailey High School,93,83
21181,Benjamin Meyer,M,10th,Bailey High School,93,90
21194,Robert Goodman,M,12th,Bailey High School,93,90
21220,Adriana Snyder,F,9th,Bailey High School,93,55
21358,Michelle Fox,F,9th,Bailey High School,93,84
21429,Bradley Brown,M,10th,Bailey High School,93,73
21451,Joseph James,M,11th,Bailey High School,93,72
21480,Antonio Oconnor,M,12th,Bailey High School,93,71
21677,Joshua Reynolds,M,10th,Bailey High School,93,98
21730,Kevin Howard,M,11th,Bailey High School,93,63
21761,Henry Ramirez,M,9th,Bailey High School,93,73
21783,Christine Hill,F,9th,Bailey High School,93,79
21796,Alexander Norman,M,10th,Bailey High School,93,64
21820,Dennis Wells DDS,M,11th,Bailey High School,93,84
21821,Sharon Dillon,F,10th,Bailey High School,93,97
21825,Kathleen Hall,F,10th,Bailey High School,93,85
21861,Curtis Lee,M,9th,Bailey High School,93,55
21905,Matthew Jackson,M,9th,Bailey High School,93,72
21929,Jennifer Cunningham,F,9th,Bailey High School,93,88
21945,Tammy Coleman,F,10th,Bailey High School,93,95
21980,Derek Allen,M,10th,Bailey High School,93,94
22024,Dominique Garcia,F,10th,Bailey High School,93,72
22070,John Ortiz,M,11th,Bailey High School,93,85
22090,Steven Palmer,M,10th,Bailey High School,93,78
22134,Terry Bender,M,10th,Bailey High School,93,61
22204,Loretta Perez,F,9th,Bailey High School,93,80
22221,Nichole Caldwell,F,10th,Bailey High School,93,66
22226,Johnny Beard,M,10th,Bailey High School,93,63
22257,Emma Garcia,F,11th,Bailey High School,93,98
22259,Barbara Anderson,F,9th,Bailey High School,93,89
22283,Hailey Jackson,F,11th,Bailey High School,93,57
22323,Dr. Devin Sharp PhD,M,9th,Bailey High School,93,70
22364,Matthew Smith,M,10th,Bailey High School,93,59
22399,William Arroyo,M,12th,Bailey High School,93,99
22400,Leah Page DDS,F,11th,Bailey High School,93,89
22456,Kimberly Levine,F,10th,Bailey High School,93,88
22516,Ryan Williams,M,11th,Bailey High School,93,68
22562,Emily Henderson,F,10th,Bailey High School,93,68
22567,Tina Middleton,F,11th,Bailey High School,93,71
22691,Bryan Smith,M,12th,Bailey High School,93,77
22706,Melissa Zimmerman,F,11th,Bailey High School,93,56
22761,Terry Sanchez,M,12th,Bailey High School,93,59
22771,Heather Wheeler,F,11th,Bailey High School,93,75
22802,Susan Graham,F,12th,Bailey High School,93,94
22821,Kenneth Brooks,M,9th,Bailey High School,93,93
22860,John Espinoza,M,10th,Holden High School,93,80
22866,Tara Williams,F,9th,Holden High School,93,80
22874,Monica Harrington,F,10th,Holden High School,93,82
22915,Jeffery Guzman,M,10th,Holden High School,93,73
22931,Travis Thompson,M,9th,Holden High School,93,96
22935,Deborah Hicks,F,10th,Holden High School,93,73
22957,Elizabeth Chavez,F,11th,Holden High School,93,92
23004,Elizabeth Friedman,F,12th,Holden High School,93,83
23013,Jennifer Mendoza,F,12th,Holden High School,93,92
23023,Nicholas Hall,M,10th,Holden High School,93,76
23112,Dennis Ortiz,M,12th,Holden High School,93,69
23113,Linda Choi,F,10th,Holden High School,93,96
23122,Alexander Johnson,M,12th,Holden High School,93,75
23179,Christine Bailey,F,10th,Holden High School,93,80
23184,Julian Ruiz,M,10th,Holden High School,93,94
23251,Angela Richardson,F,10th,Holden High School,93,74
23371,Patricia Flores,F,11th,Pena High School,93,98
23382,Samantha Erickson,F,9th,Pena High School,93,69
23385,Michael Craig DDS,M,9th,Pena High School,93,92
23540,Kelly Petersen,M,9th,Pena High School,93,71
23547,Kendra Boyer,F,10th,Pena High School,93,85
23575,Russell Bennett,M,9th,Pena High School,93,91
23626,Cindy Powell,F,11th,Pena High School,93,88
23630,Nicholas Hayes,M,10th,Pena High School,93,98
23635,Cindy Booth,F,9th,Pena High School,93,85
23636,Sandra Brown,F,9th,Pena High School,93,87
23670,Charles Smith,M,10th,Pena High School,93,76
23677,Ashley James,F,12th,Pena High School,93,92
23693,Angela Holden,F,9th,Pena High School,93,96
23751,Joseph Walters,M,11th,Pena High School,93,93
23766,Deborah Flores,F,9th,Pena High School,93,79
23797,Amanda Sweeney,F,11th,Pena High School,93,79
23805,Richard Fox,M,10th,Pena High School,93,73
23883,Charles Cunningham,M,10th,Pena High School,93,92
23886,Catherine Coleman,F,12th,Pena High School,93,88
23901,Clinton Bell,M,11th,Pena High School,93,89
23904,Shelley Scott,F,12th,Pena High School,93,73
23930,Emily Mills,F,12th,Pena High School,93,88
23948,Deborah Fox,F,11th,Pena High School,93,88
24059,Michael Black,M,10th,Pena High School,93,73
24073,Mrs. Brittany Ford DDS,F,12th,Pena High School,93,99
24092,Kevin Davis,M,12th,Pena High School,93,84
24103,Paul Turner,M,9th,Pena High School,93,73
24128,Dr. Amber Owens,F,10th,Pena High School,93,97
24240,Cynthia Guzman,F,11th,Wright High School,93,82
24249,Allison Mcpherson,F,11th,Wright High School,93,82
24378,Dana Burgess,F,12th,Wright High School,93,73
24388,Richard Gray,M,12th,Wright High School,93,95
24494,Erin Boyd,F,9th,Wright High School,93,82
24495,Jesus Turner,M,9th,Wright High School,93,70
24498,James Olson,M,10th,Wright High School,93,82
24513,Shari Schmidt,F,10th,Wright High School,93,99
24542,Sonya Perez,F,11th,Wright High School,93,87
24543,April Allen,F,11th,Wright High School,93,69
24544,Savannah Kennedy,F,9th,Wright High School,93,70
24546,Brian Ferguson,M,11th,Wright High School,93,75
24549,Morgan Hernandez,F,10th,Wright High School,93,80
24567,Jeffrey Lee,M,10th,Wright High School,93,74
24700,Terri Mercer,F,9th,Wright High School,93,85
24713,Jody Clayton,F,11th,Wright High School,93,72
24721,Lisa Turner,F,11th,Wright High School,93,94
24723,David Parker,M,11th,Wright High School,93,76
24776,Manuel Price,M,10th,Wright High School,93,97
24805,Joseph Wood,M,10th,Wright High School,93,97
24888,Dr. Anthony Jimenez,M,12th,Wright High School,93,92
24930,Desiree Dixon,F,9th,Wright High School,93,84
24947,Michael Parrish,M,11th,Wright High School,93,86
24948,James Mullins,M,11th,Wright High School,93,69
24987,Noah Lawrence,M,12th,Wright High School,93,82
25040,Theresa Jackson,F,10th,Wright High School,93,79
25150,Kaitlyn Palmer,F,9th,Wright High School,93,74
25191,Thomas Johnston,M,10th,Wright High School,93,86
25197,Phillip Mcmillan,M,11th,Wright High School,93,89
25242,Regina Underwood,F,11th,Wright High School,93,81
25334,Scott Smith,M,11th,Wright High School,93,74
25351,Cole Walters,M,12th,Wright High School,93,69
25358,Danielle Wilson,F,12th,Wright High School,93,74
25373,Carolyn Adkins,F,10th,Wright High School,93,94
25397,George Watson,M,12th,Wright High School,93,91
25410,Jeffrey Barry,M,12th,Wright High School,93,97
25416,Mitchell Ball,M,11th,Wright High School,93,97
25446,Ethan Hernandez,M,11th,Wright High School,93,79
25478,Mark Becker,M,9th,Wright High School,93,76
25494,Hannah Clark,F,11th,Wright High School,93,88
